X,Y,original_S,original_T,original_N,lat,lon,icon_url
76.97564,10.97764,"114","2349","Dhaanish Ahmed Institute of Technology, Pichanur Post, (Near K G
Chavadi), Coimbatore District 641105",10.977639999999999,76.975639999999999,./0.png
77.551215,8.264914,"115",,"Jayamatha Engineering College, Aralvaimozhi, Kanyakumari District -629301",8.264913999999999,77.551214999999999,./0.png
80.23486565,13.0110983,"116","1405","Dhanalakshmi College of Engineering, Manimangalam, Chennai 601301",13.011098300000000,80.234865650000003,./0.png
77.9550469,8.5639809,"117",,"Jayaraj Annapackiam CSI College of Engineering, Nazareth, ThoothukudiDistrict 628617",8.563980900000002,77.955046899999999,./0.png
78.911218,11.25603,"118","3805","Dhanalakshmi Srinivasan Engineering College (Autonomous), Thuraiyur
Road, Perambalur District 621212",11.256030000000001,78.911218000000005,./0.png
76.961199,10.563006,"119","2743","Dhanalakshmi Srinivasan College of Engineering (CBE), NH47, Palakkad
Main Road, Navakkarai Post, Near Nandhi Temple, Coimbatore District
641105",10.563006000000000,76.961198999999993,./0.png
76.95360111,10.91331276,"120",,"JCT College of Engineering and Technology ( Autonomous ), Pichanur,Coimbatore. 641105.",10.913312760000000,76.953601109999994,./0.png
78.122698,11.745888,"121","2345","Dhirajlal Gandhi College of Technology, Sikkanampatty, (Opp. to Airport), Omalur Taluk, Salem District 636309",11.745888000000001,78.122698000000000,./0.png
78.27069537,9.849618062,"122",,"K L N College of Engineering (Autonomous), Pottapalayam, SivagangaiDistrict 630611",9.849618061999999,78.270695369999999,./0.png
77.122332,11.088505,"123",,"K P R Institute of Engineering and Technology (Autonomous), KollupalayamVillage, Arasur Panchayat, Coimbatore District 641407",11.088505000000000,77.122332000000000,./0.png
77.95970957,9.590605451,"124",,"Kamaraj College of Engineering and Technology (Autonomous),Virudhunagar District 626001",9.590605451000000,77.959709570000001,./0.png
76.97564,10.97764,"125","2736","Dr. N G P Institute of Technology (Autonomous), Kalapatti Road,
Coimbatore District 641035",10.977639999999999,76.975639999999999,./0.png
79.92360545,12.59576713,"126",,"Karpaga Vinayaga College of Engineering and Technology, Palayanoor Post,Maduranthagam Taluk, Chengalpattu District 603308",12.595767130000000,79.923605449999997,./0.png
78.08972082,8.52257855,"127","4954","Dr. Sivanthi Aditanar College of Engineering, Tiruchendur, Thoothukudi
District 628215",8.522578550000000,78.089720819999997,./0.png
79.05003625,10.646374,"128",,"Kings College of Engineering, Punalkulam, Pudukkottai District 613303",10.646374000000000,79.050036250000005,./0.png
77.0984553,10.9950941,"129",,"KIT - Kalaignar Karunanidhi Institute of Technology (Autonomous), Kannampalayam, Coimbatore District 641402",10.995094099999999,77.098455299999998,./0.png
78.010855,11.56277,"130",,"Knowledge Institute of Technology, KIOT Campus, Kakapalayam Post,Salem District 637504",11.562770000000000,78.010855000000006,./0.png
78.3354402,10.9891847,"131",,"Kongunadu College of Engineering and Technology (Autonomous),Tholurpatti, Thottiyam, Tiruchirappalli District 621215",10.989184699999999,78.335440199999994,./0.png
80.216903,13.021064,"132","1304","Easwari Engineering College (Autonomous), Ramapuram, Chennai 600089",13.021064000000001,80.216903000000002,./0.png
77.612151,8.781923,"133","4980","Einstein College of Engineering, Seethaparpanallur, Tirunelveli District
627012",8.781923000000003,77.612150999999997,./0.png
77.4957539,8.18413195,"134",,"Lord Jegannath College of Engineering and Technology, Kumarapuram, Thoppur Post, Kanyakumari District 629402",8.184131949999999,77.495753899999997,./0.png
77.826319,12.7335,"135","2621","Er. Perumal Manimekalai College of Engineering, Near Koneripalli, Hosur,
Krishnagiri District 635117",12.733499999999999,77.826318999999998,./0.png
80.2337307,13.0592368,"136",,"Loyola ICAM College of Engineering and Technology, Loyola CollegeCampus, Nungambakkam, Chennai 600034",13.059236800000001,80.233730699999995,./0.png
77.550342,11.313733,"137","2707","Erode Sengunthar Engineering College (Autonomous), Thudupathi Post,
Erode District 638057",11.313732999999999,77.550342000000001,./0.png
77.5037387,8.2303422,"138",,"Loyola Institute of Technology and Science, Loyola Nagar,  P B No.2,Thovalai, Kanyakumari District 629302",8.230342200000003,77.503738700000000,./0.png
77.8280076,11.807565,"139","2667","Excel College of Architecture and Planning, NH-544, Salem Main Road,
Pallakapalayam, Sankari West Post, Komarapalayam Taluk, Namakkal
District 637303",11.807565000000000,77.828007600000007,./0.png
80.163413,13.073144,"140",,"Loyola Institute of Technology, Mevaloorkuppam, B Village, Palanchoor,Nazarethpet Post, Chennai 600123",13.073143999999999,80.163413000000006,./0.png
77.8280076,11.807565,"141","2634","Excel Engineering College (Autonomous), NH-544, Salem Main Road,
Pallakapalayam, Sankari West Post, Komarapalayam Taluk, Namakkal
District - 637303",11.807565000000000,77.828007600000007,./0.png
77.5037387,8.2303422,"142",,"M E T Engineering College, Mogals Garden, Thovalai Village, AralvaimozhiTown Panchayat, Thovalai, Kanyakumari District 629304",8.230342200000003,77.503738700000000,./0.png
78.1480993,9.9326914,"143","5935","Fatima Michael College of Engineering and Technology, Sengottai Village,
Sivagangai Main Road, Madurai District 625020",9.932691400000000,78.148099299999998,./0.png
77.66910678,11.26106427,"144",,"M P Nachimuthu M Jaganathan Engineering College, Chennimalai, ErodeDistrict 638112",11.261064270000000,77.669106780000007,./0.png
80.162749,13.086088,"145","1407","G K M College of Engineering and Technology, Alappakkam-Mappedu
Road, Chennai 600063",13.086088000000000,80.162749000000005,./0.png
78.76023727,10.95854572,"146",,"M.A.M. School of Engineering, Siruganur, Tiruchirappalli District 621105",10.958545720000000,78.760237270000005,./0.png
80.107034,13.312609,"147","1238","G R T Institute of Engineering and Technology, GRT Mahalakshmi Nagar, Chennai-Tirupathi Highway, Tiruttani Taluk, Thiruvallur District 631209",13.312609000000000,80.107033999999999,./0.png
78.27069537,9.849618062,"148",,"Madurai Institute of Engineering and Technology, Pottapalayam Village,Manamadurai Taluk, Sivagangai District 630611",9.849618061999999,78.270695369999999,./0.png
78.87408399,11.63774784,"149",,"Maha Bharathi Engineering College, A Vasudevanur, Chinnasalem,Kallakurichi District 606201",11.637747839999999,78.874083990000003,./0.png
78.56384991,9.487699507,"150","5924","Ganapathy Chettiar College of Engineering and Technology, Melakavanur
Post, Paramakudi, Ramanathapuram District 623706",9.487699507000000,78.563849910000002,./0.png
78.122698,11.745888,"151","2341","Ganesh College of Engineering, Attur Main Road, Mettupatti, Salem District
636111",11.745888000000001,78.122698000000000,./0.png
